Position,Points,Rider,Team,Time/Gap,Grand Prix,Year,Event
8.0,ND,T. UkawaT. Ukawa,,+13.574,Event cze,2003.0,cze
9.0,ND,M. TamadaM. Tamada,,+23.273,Event cze,2003.0,cze
10.0,ND,M. MelandriM. Melandri,,+26.404,Event cze,2003.0,cze
11.0,ND,O. JacqueO. Jacque,,+26.685,Event cze,2003.0,cze
12.0,ND,C. EdwardsC. Edwards,,+30.728,Event cze,2003.0,cze
13.0,ND,N. HagaN. Haga,,+39.531,Event cze,2003.0,cze
14.0,ND,S. NakanoS. Nakano,,+41.240,Event cze,2003.0,cze
15.0,ND,R. KiyonariR. Kiyonari,,+44.623,Event cze,2003.0,cze
16.0,ND,A. PittA. Pitt,,+55.499,Event cze,2003.0,cze
17.0,ND,J. HopkinsJ. Hopkins,,+55.677,Event cze,2003.0,cze
18.0,ND,G. MccoyG. Mccoy,,+60.700,Event cze,2003.0,cze
19.0,ND,A. HofmannA. Hofmann,,+68.130,Event cze,2003.0,cze
20.0,ND,K. JrK. Jr,,+74.524,Event cze,2003.0,cze
,ND,L. CapirossiL. Capirossi,,19 Laps,Event cze,2003.0,cze
,ND,J. McwilliamsJ. Mcwilliams,,12 Laps,Event cze,2003.0,cze
,ND,N. AokiN. Aoki,,11 Laps,Event cze,2003.0,cze
,ND,C. BurnsC. Burns,,9 Laps,Event cze,2003.0,cze
,ND,D. GeaD. Gea,,,Event cze,2003.0,cze
,,,,,,2003.0,ger
1.0,ND,S. GibernauS. Gibernau,,42:41.180,Event ger,2003.0,ger
2.0,ND,V. RossiV. Rossi,,+0.060,Event ger,2003.0,ger
3.0,ND,T. BaylissT. Bayliss,,+13.207,Event ger,2003.0,ger
4.0,ND,L. CapirossiL. Capirossi,,+16.521,Event ger,2003.0,ger
5.0,ND,N. HaydenN. Hayden,,+16.563,Event ger,2003.0,ger
6.0,ND,T. UkawaT. Ukawa,,+18.743,Event ger,2003.0,ger
7.0,ND,S. NakanoS. Nakano,,+18.885,Event ger,2003.0,ger
8.0,ND,C. ChecaC. Checa,,+26.165,Event ger,2003.0,ger
9.0,ND,O. JacqueO. Jacque,,+28.281,Event ger,2003.0,ger
10.0,ND,N. AbeN. Abe,,+29.159,Event ger,2003.0,ger
11.0,ND,N. AokiN. Aoki,,+29.316,Event ger,2003.0,ger
12.0,ND,J. McwilliamsJ. Mcwilliams,,+30.427,Event ger,2003.0,ger
13.0,ND,M. TamadaM. Tamada,,+49.580,Event ger,2003.0,ger
14.0,ND,C. EdwardsC. Edwards,,+53.444,Event ger,2003.0,ger
15.0,ND,K. JrK. Jr,,+57.512,Event ger,2003.0,ger
16.0,ND,G. MccoyG. Mccoy,,+59.580,Event ger,2003.0,ger
17.0,ND,A. HofmannA. Hofmann,,+65.240,Event ger,2003.0,ger
18.0,ND,R. KiyonariR. Kiyonari,,+65.348,Event ger,2003.0,ger
19.0,ND,A. PittA. Pitt,,+0.000,Event ger,2003.0,ger
20.0,ND,D. GeaD. Gea,,+0.000,Event ger,2003.0,ger
,ND,J. HopkinsJ. Hopkins,,23 Laps,Event ger,2003.0,ger
,ND,M. MelandriM. Melandri,,23 Laps,Event ger,2003.0,ger
,ND,A. BarrosA. Barros,,15 Laps,Event ger,2003.0,ger
,ND,M. BiaggiM. Biaggi,,13 Laps,Event ger,2003.0,ger
,ND,N. HagaN. Haga,,7 Laps,Event ger,2003.0,ger
,,,,,,2003.0,ned
1.0,ND,S. GibernauS. Gibernau,,42:39.006,Event ned,2003.0,ned
2.0,ND,M. BiaggiM. Biaggi,,+10.111,Event ned,2003.0,ned
3.0,ND,V. RossiV. Rossi,,+13.875,Event ned,2003.0,ned
4.0,ND,C. ChecaC. Checa,,+36.978,Event ned,2003.0,ned
5.0,ND,O. JacqueO. Jacque,,+40.345,Event ned,2003.0,ned
6.0,ND,L. CapirossiL. Capirossi,,+42.177,Event ned,2003.0,ned
7.0,ND,C. EdwardsC. Edwards,,+50.518,Event ned,2003.0,ned
8.0,ND,A. BarrosA. Barros,,+59.023,Event ned,2003.0,ned
9.0,ND,T. BaylissT. Bayliss,,+93.536,Event ned,2003.0,ned
10.0,ND,A. HofmannA. Hofmann,,+96.403,Event ned,2003.0,ned
11.0,ND,N. HaydenN. Hayden,,+99.033,Event ned,2003.0,ned
12.0,ND,T. UkawaT. Ukawa,,+102.398,Event ned,2003.0,ned
13.0,ND,S. NakanoS. Nakano,,+103.690,Event ned,2003.0,ned
14.0,ND,A. PittA. Pitt,,+0.000,Event ned,2003.0,ned
15.0,ND,J. HopkinsJ. Hopkins,,+0.000,Event ned,2003.0,ned
16.0,ND,M. TamadaM. Tamada,,+0.000,Event ned,2003.0,ned
17.0,ND,R. KiyonariR. Kiyonari,,+0.000,Event ned,2003.0,ned
18.0,ND,G. MccoyG. Mccoy,,+0.000,Event ned,2003.0,ned
,ND,N. HagaN. Haga,,17 Laps,Event ned,2003.0,ned
,ND,M. MelandriM. Melandri,,14 Laps,Event ned,2003.0,ned
,ND,Y. KagayamaY. Kagayama,,14 Laps,Event ned,2003.0,ned
,ND,N. AokiN. Aoki,,10 Laps,Event ned,2003.0,ned
,ND,J. McwilliamsJ. Mcwilliams,,9 Laps,Event ned,2003.0,ned
,,,,,,2003.0,ita
1.0,ND,V. RossiV. Rossi,,43:28.008,Event ita,2003.0,ita
2.0,ND,L. CapirossiL. Capirossi,,+1.416,Event ita,2003.0,ita
3.0,ND,M. BiaggiM. Biaggi,,+4.576,Event ita,2003.0,ita
4.0,ND,M. TamadaM. Tamada,,+13.210,Event ita,2003.0,ita
5.0,ND,S. NakanoS. Nakano,,+13.411,Event ita,2003.0,ita
6.0,ND,T. UkawaT. Ukawa,,+13.666,Event ita,2003.0,ita
7.0,ND,S. GibernauS. Gibernau,,+14.253,Event ita,2003.0,ita
8.0,ND,C. ChecaC. Checa,,+22.811,Event ita,2003.0,ita
9.0,ND,C. EdwardsC. Edwards,,+33.056,Event ita,2003.0,ita
10.0,ND,O. JacqueO. Jacque,,+38.882,Event ita,2003.0,ita
11.0,ND,M. MelandriM. Melandri,,+38.977,Event ita,2003.0,ita
12.0,ND,N. HaydenN. Hayden,,+48.639,Event ita,2003.0,ita
13.0,ND,R. KiyonariR. Kiyonari,,+50.183,Event ita,2003.0,ita
14.0,ND,A. HofmannA. Hofmann,,+54.213,Event ita,2003.0,ita
15.0,ND,G. MccoyG. Mccoy,,+83.281,Event ita,2003.0,ita
16.0,ND,A. PittA. Pitt,,+97.284,Event ita,2003.0,ita
,ND,J. McwilliamsJ. Mcwilliams,,18 Laps,Event ita,2003.0,ita
,ND,N. AokiN. Aoki,,14 Laps,Event ita,2003.0,ita
,ND,T. BaylissT. Bayliss,,10 Laps,Event ita,2003.0,ita
,ND,N. HagaN. Haga,,7 Laps,Event ita,2003.0,ita
,ND,K. JrK. Jr,,2 Laps,Event ita,2003.0,ita
,ND,J. HopkinsJ. Hopkins,,2 Laps,Event ita,2003.0,ita
,ND,A. BarrosA. Barros,,2 Laps,Event ita,2003.0,ita
,,,,,,2003.0,ara
1.0,ND,V. RossiV. Rossi,,47:13.078,Event ara,2003.0,ara
2.0,ND,S. GibernauS. Gibernau,,+0.681,Event ara,2003.0,ara
3.0,ND,L. CapirossiL. Capirossi,,+11.227,Event ara,2003.0,ara
4.0,ND,M. BiaggiM. Biaggi,,+16.293,Event ara,2003.0,ara
5.0,ND,C. ChecaC. Checa,,+20.868,Event ara,2003.0,ara
6.0,ND,A. BarrosA. Barros,,+30.851,Event ara,2003.0,ara
7.0,ND,T. BaylissT. Bayliss,,+37.770,Event ara,2003.0,ara
8.0,ND,C. EdwardsC. Edwards,,+38.922,Event ara,2003.0,ara
9.0,ND,N. AbeN. Abe,,+40.229,Event ara,2003.0,ara
10.0,ND,M. TamadaM. Tamada,,+46.500,Event ara,2003.0,ara
11.0,ND,K. JrK. Jr,,+61.496,Event ara,2003.0,ara
12.0,ND,J. McwilliamsJ. Mcwilliams,,+64.510,Event ara,2003.0,ara
13.0,ND,J. HopkinsJ. Hopkins,,+65.191,Event ara,2003.0,ara
14.0,ND,R. KiyonariR. Kiyonari,,+66.012,Event ara,2003.0,ara
15.0,ND,N. HagaN. Haga,,+66.154,Event ara,2003.0,ara
16.0,ND,N. HaydenN. Hayden,,+71.432,Event ara,2003.0,ara
17.0,ND,N. AokiN. Aoki,,+86.736,Event ara,2003.0,ara
18.0,ND,A. PittA. Pitt,,+87.016,Event ara,2003.0,ara
19.0,ND,G. MccoyG. Mccoy,,+87.450,Event ara,2003.0,ara
20.0,ND,D. GeaD. Gea,,+0.000,Event ara,2003.0,ara
,ND,O. JacqueO. Jacque,,28 Laps,Event ara,2003.0,ara
,ND,S. NakanoS. Nakano,,4 Laps,Event ara,2003.0,ara
,ND,T. UkawaT. Ukawa,,4 Laps,Event ara,2003.0,ara
,,,,,,2003.0,gbr
1.0,ND,M. BiaggiM. Biaggi,,46:06.688,Event gbr,2003.0,gbr
2.0,ND,S. GibernauS. Gibernau,,+7.138,Event gbr,2003.0,gbr
3.0,ND,V. RossiV. Rossi,,+8.794,Event gbr,2003.0,gbr
4.0,ND,L. CapirossiL. Capirossi,,+13.041,Event gbr,2003.0,gbr
5.0,ND,T. BaylissT. Bayliss,,+16.269,Event gbr,2003.0,gbr
6.0,ND,C. ChecaC. Checa,,+27.085,Event gbr,2003.0,gbr
7.0,ND,N. HagaN. Haga,,+27.662,Event gbr,2003.0,gbr
8.0,ND,N. HaydenN. Hayden,,+32.012,Event gbr,2003.0,gbr
9.0,ND,S. NakanoS. Nakano,,+34.799,Event gbr,2003.0,gbr
10.0,ND,C. EdwardsC. Edwards,,+35.001,Event gbr,2003.0,gbr
11.0,ND,J. HopkinsJ. Hopkins,,+48.165,Event gbr,2003.0,gbr
12.0,ND,Y. KagayamaY. Kagayama,,+60.423,Event gbr,2003.0,gbr
13.0,ND,M. TamadaM. Tamada,,+66.160,Event gbr,2003.0,gbr
14.0,ND,R. KiyonariR. Kiyonari,,+74.866,Event gbr,2003.0,gbr
15.0,ND,N. AokiN. Aoki,,+90.291,Event gbr,2003.0,gbr
16.0,ND,G. MccoyG. Mccoy,,+0.000,Event gbr,2003.0,gbr
17.0,ND,A. PittA. Pitt,,+0.000,Event gbr,2003.0,gbr
,ND,O. JacqueO. Jacque,,18 Laps,Event gbr,2003.0,gbr
,ND,J. McwilliamsJ. Mcwilliams,,13 Laps,Event gbr,2003.0,gbr
,ND,D. GeaD. Gea,,9 Laps,Event gbr,2003.0,gbr
,ND,M. MelandriM. Melandri,,4 Laps,Event gbr,2003.0,gbr
,ND,C. BurnsC. Burns,,1 Laps,Event gbr,2003.0,gbr
,ND,T. UkawaT. Ukawa,,,Event gbr,2003.0,gbr
,,,,,,2003.0,fra
1.0,ND,S. GibernauS. Gibernau,,24:29.665,Event fra,2003.0,fra
2.0,ND,V. RossiV. Rossi,,+0.165,Event fra,2003.0,fra
3.0,ND,A. BarrosA. Barros,,+1.793,Event fra,2003.0,fra
4.0,ND,O. JacqueO. Jacque,,+29.912,Event fra,2003.0,fra
5.0,ND,M. BiaggiM. Biaggi,,+31.493,Event fra,2003.0,fra
6.0,ND,J. McwilliamsJ. Mcwilliams,,+33.946,Event fra,2003.0,fra
7.0,ND,T. UkawaT. Ukawa,,+35.447,Event fra,2003.0,fra
8.0,ND,N. HagaN. Haga,,+36.231,Event fra,2003.0,fra
9.0,ND,G. MccoyG. Mccoy,,+51.254,Event fra,2003.0,fra
10.0,ND,C. EdwardsC. Edwards,,+61.802,Event fra,2003.0,fra
11.0,ND,N. AbeN. Abe,,+0.000,Event fra,2003.0,fra
12.0,ND,N. HaydenN. Hayden,,+0.000,Event fra,2003.0,fra
13.0,ND,R. KiyonariR. Kiyonari,,+0.000,Event fra,2003.0,fra
14.0,ND,S. NakanoS. Nakano,,+0.000,Event fra,2003.0,fra
15.0,ND,M. MelandriM. Melandri,,+0.000,Event fra,2003.0,fra
16.0,ND,K. JrK. Jr,,+0.000,Event fra,2003.0,fra
,ND,A. PittA. Pitt,,3 Laps,Event fra,2003.0,fra
,ND,J. HopkinsJ. Hopkins,,2 Laps,Event fra,2003.0,fra
,ND,M. TamadaM. Tamada,,1 Laps,Event fra,2003.0,fra
,ND,N. AokiN. Aoki,,,Event fra,2003.0,fra
,ND,C. ChecaC. Checa,,,Event fra,2003.0,fra
,ND,L. CapirossiL. Capirossi,,,Event fra,2003.0,fra
,ND,T. BaylissT. Bayliss,,,Event fra,2003.0,fra
,,,,,,2003.0,esp
1.0,ND,V. RossiV. Rossi,,47:13.078,Event esp,2003.0,esp
2.0,ND,S. GibernauS. Gibernau,,+0.681,Event esp,2003.0,esp
3.0,ND,L. CapirossiL. Capirossi,,+11.227,Event esp,2003.0,esp
4.0,ND,M. BiaggiM. Biaggi,,+16.293,Event esp,2003.0,esp
5.0,ND,C. ChecaC. Checa,,+20.868,Event esp,2003.0,esp
6.0,ND,A. BarrosA. Barros,,+30.851,Event esp,2003.0,esp
7.0,ND,T. BaylissT. Bayliss,,+37.770,Event esp,2003.0,esp
8.0,ND,C. EdwardsC. Edwards,,+38.922,Event esp,2003.0,esp
9.0,ND,N. AbeN. Abe,,+40.229,Event esp,2003.0,esp
10.0,ND,M. TamadaM. Tamada,,+46.500,Event esp,2003.0,esp
11.0,ND,K. JrK. Jr,,+61.496,Event esp,2003.0,esp
12.0,ND,J. McwilliamsJ. Mcwilliams,,+64.510,Event esp,2003.0,esp
13.0,ND,J. HopkinsJ. Hopkins,,+65.191,Event esp,2003.0,esp
14.0,ND,R. KiyonariR. Kiyonari,,+66.012,Event esp,2003.0,esp
15.0,ND,N. HagaN. Haga,,+66.154,Event esp,2003.0,esp
16.0,ND,N. HaydenN. Hayden,,+71.432,Event esp,2003.0,esp
17.0,ND,N. AokiN. Aoki,,+86.736,Event esp,2003.0,esp
18.0,ND,A. PittA. Pitt,,+87.016,Event esp,2003.0,esp
19.0,ND,G. MccoyG. Mccoy,,+87.450,Event esp,2003.0,esp
20.0,ND,D. GeaD. Gea,,+0.000,Event esp,2003.0,esp
,ND,O. JacqueO. Jacque,,28 Laps,Event esp,2003.0,esp
,ND,S. NakanoS. Nakano,,4 Laps,Event esp,2003.0,esp
,ND,T. UkawaT. Ukawa,,4 Laps,Event esp,2003.0,esp
,,,,,,2003.0,qat
1.0,ND,V. RossiV. Rossi,,47:13.078,Event qat,2003.0,qat
2.0,ND,S. GibernauS. Gibernau,,+0.681,Event qat,2003.0,qat
3.0,ND,L. CapirossiL. Capirossi,,+11.227,Event qat,2003.0,qat
4.0,ND,M. BiaggiM. Biaggi,,+16.293,Event qat,2003.0,qat
5.0,ND,C. ChecaC. Checa,,+20.868,Event qat,2003.0,qat
6.0,ND,A. BarrosA. Barros,,+30.851,Event qat,2003.0,qat
7.0,ND,T. BaylissT. Bayliss,,+37.770,Event qat,2003.0,qat
8.0,ND,C. EdwardsC. Edwards,,+38.922,Event qat,2003.0,qat
9.0,ND,N. AbeN. Abe,,+40.229,Event qat,2003.0,qat
10.0,ND,M. TamadaM. Tamada,,+46.500,Event qat,2003.0,qat
11.0,ND,K. JrK. Jr,,+61.496,Event qat,2003.0,qat
12.0,ND,J. McwilliamsJ. Mcwilliams,,+64.510,Event qat,2003.0,qat
13.0,ND,J. HopkinsJ. Hopkins,,+65.191,Event qat,2003.0,qat
14.0,ND,R. KiyonariR. Kiyonari,,+66.012,Event qat,2003.0,qat
15.0,ND,N. HagaN. Haga,,+66.154,Event qat,2003.0,qat
16.0,ND,N. HaydenN. Hayden,,+71.432,Event qat,2003.0,qat
17.0,ND,N. AokiN. Aoki,,+86.736,Event qat,2003.0,qat
18.0,ND,A. PittA. Pitt,,+87.016,Event qat,2003.0,qat
19.0,ND,G. MccoyG. Mccoy,,+87.450,Event qat,2003.0,qat
20.0,ND,D. GeaD. Gea,,+0.000,Event qat,2003.0,qat
,ND,O. JacqueO. Jacque,,28 Laps,Event qat,2003.0,qat
,ND,S. NakanoS. Nakano,,4 Laps,Event qat,2003.0,qat
,ND,T. UkawaT. Ukawa,,4 Laps,Event qat,2003.0,qat
,,,,,,2003.0,usa
1.0,ND,V. RossiV. Rossi,,47:13.078,Event usa,2003.0,usa
2.0,ND,S. GibernauS. Gibernau,,+0.681,Event usa,2003.0,usa
3.0,ND,L. CapirossiL. Capirossi,,+11.227,Event usa,2003.0,usa
4.0,ND,M. BiaggiM. Biaggi,,+16.293,Event usa,2003.0,usa
5.0,ND,C. ChecaC. Checa,,+20.868,Event usa,2003.0,usa
6.0,ND,A. BarrosA. Barros,,+30.851,Event usa,2003.0,usa
7.0,ND,T. BaylissT. Bayliss,,+37.770,Event usa,2003.0,usa
8.0,ND,C. EdwardsC. Edwards,,+38.922,Event usa,2003.0,usa
9.0,ND,N. AbeN. Abe,,+40.229,Event usa,2003.0,usa
10.0,ND,M. TamadaM. Tamada,,+46.500,Event usa,2003.0,usa
11.0,ND,K. JrK. Jr,,+61.496,Event usa,2003.0,usa
12.0,ND,J. McwilliamsJ. Mcwilliams,,+64.510,Event usa,2003.0,usa
13.0,ND,J. HopkinsJ. Hopkins,,+65.191,Event usa,2003.0,usa
14.0,ND,R. KiyonariR. Kiyonari,,+66.012,Event usa,2003.0,usa
15.0,ND,N. HagaN. Haga,,+66.154,Event usa,2003.0,usa
16.0,ND,N. HaydenN. Hayden,,+71.432,Event usa,2003.0,usa
17.0,ND,N. AokiN. Aoki,,+86.736,Event usa,2003.0,usa
18.0,ND,A. PittA. Pitt,,+87.016,Event usa,2003.0,usa
19.0,ND,G. MccoyG. Mccoy,,+87.450,Event usa,2003.0,usa
20.0,ND,D. GeaD. Gea,,+0.000,Event usa,2003.0,usa
,ND,O. JacqueO. Jacque,,28 Laps,Event usa,2003.0,usa
,ND,S. NakanoS. Nakano,,4 Laps,Event usa,2003.0,usa
,ND,T. UkawaT. Ukawa,,4 Laps,Event usa,2003.0,usa
,,,,,,2003.0,arg
1.0,ND,V. RossiV. Rossi,,47:13.078,Event arg,2003.0,arg
2.0,ND,S. GibernauS. Gibernau,,+0.681,Event arg,2003.0,arg
3.0,ND,L. CapirossiL. Capirossi,,+11.227,Event arg,2003.0,arg
4.0,ND,M. BiaggiM. Biaggi,,+16.293,Event arg,2003.0,arg
5.0,ND,C. ChecaC. Checa,,+20.868,Event arg,2003.0,arg
6.0,ND,A. BarrosA. Barros,,+30.851,Event arg,2003.0,arg
7.0,ND,T. BaylissT. Bayliss,,+37.770,Event arg,2003.0,arg
8.0,ND,C. EdwardsC. Edwards,,+38.922,Event arg,2003.0,arg
9.0,ND,N. AbeN. Abe,,+40.229,Event arg,2003.0,arg
10.0,ND,M. TamadaM. Tamada,,+46.500,Event arg,2003.0,arg
11.0,ND,K. JrK. Jr,,+61.496,Event arg,2003.0,arg
12.0,ND,J. McwilliamsJ. Mcwilliams,,+64.510,Event arg,2003.0,arg
13.0,ND,J. HopkinsJ. Hopkins,,+65.191,Event arg,2003.0,arg
14.0,ND,R. KiyonariR. Kiyonari,,+66.012,Event arg,2003.0,arg
15.0,ND,N. HagaN. Haga,,+66.154,Event arg,2003.0,arg
16.0,ND,N. HaydenN. Hayden,,+71.432,Event arg,2003.0,arg
17.0,ND,N. AokiN. Aoki,,+86.736,Event arg,2003.0,arg
18.0,ND,A. PittA. Pitt,,+87.016,Event arg,2003.0,arg
19.0,ND,G. MccoyG. Mccoy,,+87.450,Event arg,2003.0,arg
20.0,ND,D. GeaD. Gea,,+0.000,Event arg,2003.0,arg
,ND,O. JacqueO. Jacque,,28 Laps,Event arg,2003.0,arg
,ND,S. NakanoS. Nakano,,4 Laps,Event arg,2003.0,arg
,ND,T. UkawaT. Ukawa,,4 Laps,Event arg,2003.0,arg
,,,,,,2003.0,tha
1.0,ND,V. RossiV. Rossi,,47:13.078,Event tha,2003.0,tha
2.0,ND,S. GibernauS. Gibernau,,+0.681,Event tha,2003.0,tha
3.0,ND,L. CapirossiL. Capirossi,,+11.227,Event tha,2003.0,tha
4.0,ND,M. BiaggiM. Biaggi,,+16.293,Event tha,2003.0,tha
5.0,ND,C. ChecaC. Checa,,+20.868,Event tha,2003.0,tha
6.0,ND,A. BarrosA. Barros,,+30.851,Event tha,2003.0,tha
7.0,ND,T. BaylissT. Bayliss,,+37.770,Event tha,2003.0,tha
8.0,ND,C. EdwardsC. Edwards,,+38.922,Event tha,2003.0,tha
9.0,ND,N. AbeN. Abe,,+40.229,Event tha,2003.0,tha
10.0,ND,M. TamadaM. Tamada,,+46.500,Event tha,2003.0,tha
11.0,ND,K. JrK. Jr,,+61.496,Event tha,2003.0,tha
12.0,ND,J. McwilliamsJ. Mcwilliams,,+64.510,Event tha,2003.0,tha
13.0,ND,J. HopkinsJ. Hopkins,,+65.191,Event tha,2003.0,tha
14.0,ND,R. KiyonariR. Kiyonari,,+66.012,Event tha,2003.0,tha
15.0,ND,N. HagaN. Haga,,+66.154,Event tha,2003.0,tha
16.0,ND,N. HaydenN. Hayden,,+71.432,Event tha,2003.0,tha
17.0,ND,N. AokiN. Aoki,,+86.736,Event tha,2003.0,tha
18.0,ND,A. PittA. Pitt,,+87.016,Event tha,2003.0,tha
19.0,ND,G. MccoyG. Mccoy,,+87.450,Event tha,2003.0,tha
20.0,ND,D. GeaD. Gea,,+0.000,Event tha,2003.0,tha
,ND,O. JacqueO. Jacque,,28 Laps,Event tha,2003.0,tha
,ND,S. NakanoS. Nakano,,4 Laps,Event tha,2003.0,tha
,ND,T. UkawaT. Ukawa,,4 Laps,Event tha,2003.0,tha
,,,,,,2004.0,hun
1.0,ND,V. RossiV. Rossi,,47:16.145,Event hun,2004.0,hun
2.0,ND,M. BiaggiM. Biaggi,,+0.425,Event hun,2004.0,hun
3.0,ND,T. BaylissT. Bayliss,,+3.133,Event hun,2004.0,hun
4.0,ND,S. GibernauS. Gibernau,,+6.128,Event hun,2004.0,hun
5.0,ND,M. TamadaM. Tamada,,+7.768,Event hun,2004.0,hun
6.0,ND,A. BarrosA. Barros,,+14.675,Event hun,2004.0,hun
7.0,ND,S. NakanoS. Nakano,,+23.315,Event hun,2004.0,hun
8.0,ND,C. EdwardsC. Edwards,,+27.441,Event hun,2004.0,hun
9.0,ND,L. CapirossiL. Capirossi,,+29.403,Event hun,2004.0,hun
10.0,ND,N. AbeN. Abe,,+31.537,Event hun,2004.0,hun
11.0,ND,A. HofmannA. Hofmann,,+40.951,Event hun,2004.0,hun
12.0,ND,J. HopkinsJ. Hopkins,,+62.014,Event hun,2004.0,hun
13.0,ND,J. McwilliamsJ. Mcwilliams,,+64.637,Event hun,2004.0,hun
14.0,ND,C. ChecaC. Checa,,+68.042,Event hun,2004.0,hun
15.0,ND,N. HodgsonN. Hodgson,,+69.364,Event hun,2004.0,hun
16.0,ND,G. MccoyG. Mccoy,,+75.022,Event hun,2004.0,hun
17.0,ND,G. LavillaG. Lavilla,,+75.274,Event hun,2004.0,hun
18.0,ND,N. AokiN. Aoki,,+0.000,Event hun,2004.0,hun
19.0,ND,J. EllisonJ. Ellison,,+0.000,Event hun,2004.0,hun
,ND,O. JacqueO. Jacque,,24 Laps,Event hun,2004.0,hun
,ND,N. HaydenN. Hayden,,22 Laps,Event hun,2004.0,hun
,ND,C. BurnsC. Burns,,11 Laps,Event hun,2004.0,hun
,ND,R. XausR. Xaus,,10 Laps,Event hun,2004.0,hun
,ND,M. MelandriM. Melandri,,10 Laps,Event hun,2004.0,hun
,ND,K. RobertsK. Roberts,,,Event hun,2004.0,hun
,,,,,,2004.0,aut
1.0,ND,V. RossiV. Rossi,,47:16.145,Event aut,2004.0,aut
2.0,ND,M. BiaggiM. Biaggi,,+0.425,Event aut,2004.0,aut
3.0,ND,T. BaylissT. Bayliss,,+3.133,Event aut,2004.0,aut
4.0,ND,S. GibernauS. Gibernau,,+6.128,Event aut,2004.0,aut
5.0,ND,M. TamadaM. Tamada,,+7.768,Event aut,2004.0,aut
6.0,ND,A. BarrosA. Barros,,+14.675,Event aut,2004.0,aut
7.0,ND,S. NakanoS. Nakano,,+23.315,Event aut,2004.0,aut
8.0,ND,C. EdwardsC. Edwards,,+27.441,Event aut,2004.0,aut
9.0,ND,L. CapirossiL. Capirossi,,+29.403,Event aut,2004.0,aut
10.0,ND,N. AbeN. Abe,,+31.537,Event aut,2004.0,aut
11.0,ND,A. HofmannA. Hofmann,,+40.951,Event aut,2004.0,aut
12.0,ND,J. HopkinsJ. Hopkins,,+62.014,Event aut,2004.0,aut
13.0,ND,J. McwilliamsJ. Mcwilliams,,+64.637,Event aut,2004.0,aut
14.0,ND,C. ChecaC. Checa,,+68.042,Event aut,2004.0,aut
15.0,ND,N. HodgsonN. Hodgson,,+69.364,Event aut,2004.0,aut
16.0,ND,G. MccoyG. Mccoy,,+75.022,Event aut,2004.0,aut
17.0,ND,G. LavillaG. Lavilla,,+75.274,Event aut,2004.0,aut
18.0,ND,N. AokiN. Aoki,,+0.000,Event aut,2004.0,aut
19.0,ND,J. EllisonJ. Ellison,,+0.000,Event aut,2004.0,aut
,ND,O. JacqueO. Jacque,,24 Laps,Event aut,2004.0,aut
,ND,N. HaydenN. Hayden,,22 Laps,Event aut,2004.0,aut
,ND,C. BurnsC. Burns,,11 Laps,Event aut,2004.0,aut
,ND,R. XausR. Xaus,,10 Laps,Event aut,2004.0,aut
,ND,M. MelandriM. Melandri,,10 Laps,Event aut,2004.0,aut
,ND,K. RobertsK. Roberts,,,Event aut,2004.0,aut
,,,,,,2004.0,cze
1.0,ND,S. GibernauS. Gibernau,,44:03.480,Event cze,2004.0,cze
2.0,ND,V. RossiV. Rossi,,+3.514,Event cze,2004.0,cze
3.0,ND,M. BiaggiM. Biaggi,,+4.330,Event cze,2004.0,cze
4.0,ND,M. TamadaM. Tamada,,+16.257,Event cze,2004.0,cze
5.0,ND,L. CapirossiL. Capirossi,,+17.930,Event cze,2004.0,cze
6.0,ND,C. ChecaC. Checa,,+21.181,Event cze,2004.0,cze
7.0,ND,C. EdwardsC. Edwards,,+22.471,Event cze,2004.0,cze
8.0,ND,N. AbeN. Abe,,+31.079,Event cze,2004.0,cze
9.0,ND,M. MelandriM. Melandri,,+31.158,Event cze,2004.0,cze
10.0,ND,K. JrK. Jr,,+31.625,Event cze,2004.0,cze
11.0,ND,N. HodgsonN. Hodgson,,+34.094,Event cze,2004.0,cze
12.0,ND,S. NakanoS. Nakano,,+54.124,Event cze,2004.0,cze
13.0,ND,A. HofmannA. Hofmann,,+54.288,Event cze,2004.0,cze
14.0,ND,J. McwilliamsJ. Mcwilliams,,+57.471,Event cze,2004.0,cze
15.0,ND,N. AokiN. Aoki,,+78.515,Event cze,2004.0,cze
16.0,ND,A. PittA. Pitt,,+78.691,Event cze,2004.0,cze
17.0,ND,M. FabrizioM. Fabrizio,,+113.138,Event cze,2004.0,cze
,ND,J. EllisonJ. Ellison,,20 Laps,Event cze,2004.0,cze
,ND,T. BaylissT. Bayliss,,20 Laps,Event cze,2004.0,cze
,ND,R. XausR. Xaus,,19 Laps,Event cze,2004.0,cze
,ND,N. HaydenN. Hayden,,18 Laps,Event cze,2004.0,cze
,ND,A. BarrosA. Barros,,14 Laps,Event cze,2004.0,cze
,ND,J. HopkinsJ. Hopkins,,12 Laps,Event cze,2004.0,cze
,ND,G. LavillaG. Lavilla,,4 Laps,Event cze,2004.0,cze
,,,,,,2004.0,ger
1.0,ND,M. BiaggiM. Biaggi,,42:23.287,Event ger,2004.0,ger
2.0,ND,A. BarrosA. Barros,,+0.349,Event ger,2004.0,ger
3.0,ND,N. HaydenN. Hayden,,+4.293,Event ger,2004.0,ger
4.0,ND,V. RossiV. Rossi,,+4.500,Event ger,2004.0,ger
5.0,ND,C. EdwardsC. Edwards,,+16.137,Event ger,2004.0,ger
