y_true,y_pred
29.763,25.662950338263094
29.403,21.25828027439965
39.138,25.027200668325722
11.06,21.08658158809296
15.597,20.587088728947915
2.902,11.381793398270439
13.298,25.48110299190916
18.325,16.892029769726747
21.018,33.570617675977296
47.61,26.0478512776217
30.882,25.839558985479034
9.783,13.262357530033114
21.099,16.94326979980763
32.169,26.72646531080172
39.116,28.700505516485865
15.724,21.78021191311439
36.31,24.686154418834402
21.254,21.23373446728275
32.378,33.86615320169281
19.159,17.856324831582675
19.269,25.97836555153606
23.89,27.30384325513902
41.792,26.99724616735458
40.229,29.805751020275242
10.312,23.219964466550433
18.685,15.316352842028323
42.115,16.455797711653712
32.209,31.92850588546412
19.16,23.02786766441753
21.546,23.116649734590904
4.576,19.928724061988547
7.768,28.367005833839183
2.233,23.73604216654244
47.896,33.369123816943876
17.071,15.694977447559122
3.298,8.574179066226671
2.592,15.817997900803634
45.609,27.251237001727986
37.561,33.512792193845286
9.321,13.585534869099329
18.196,27.21040764750568
4.488,17.299875108178774
45.71,36.88288998272504
30.851,24.12324294507945
2.347,5.8334958949338604
2.935,14.809335640632712
25.795,18.16032043174367
11.227,22.191796276917447
18.596,17.705131366438764
18.685,15.578968252101689
34.799,29.067004670267774
16.034,16.19894505663196
51.502,30.94824427918213
30.459,27.8186142794159
48.662,26.811764510451624
38.168,31.6752496591224
17.063,10.509399770808978
2.63,14.195251905472038
12.651,13.61351899737717
23.027,16.20130023972165
37.571,28.682156139331205
36.453,25.125388337304273
19.867,30.06283219702732
39.573,21.386930181754487
29.043,25.24002970127827
34.755,34.36307882503471
47.73,25.55767633982698
4.314,11.336483060106918
19.11,17.345428192648658
12.711,11.088046383672511
20.046,31.21894759306015
21.206,14.386283759247402
26.262,23.330680632743288
5.557,13.210604741685161
6.38,14.659382559731355
46.199,33.16024924293495
12.613,23.330043275958783
8.437,13.595521100894386
38.763,32.900386687609895
24.743,17.27463940110883
52.791,22.546531623791722
27.776,20.32902334633626
5.936,16.221197965053634
52.107,45.08226317418904
23.96,23.935776958061506
15.578,15.026232267852274
23.313,21.013336581946522
45.177,42.38682531843326
30.302,26.84224509354934
9.857,19.603103175203106
20.404,28.03747422455187
43.297,39.68929271509255
23.174,19.540726127314958
25.817,24.286469606511993
39.579,35.57153733092223
22.504,28.657914414251874
29.465,33.01589712933161
30.852,29.186714293590605
35.165,29.66623653665607
28.194,26.55545184661326
34.676,23.791802112129528
42.158,26.308750904669978
2.136,22.990587133975655
53.302,27.516160853485268
52.134,25.635551194059364
7.357,16.03440912257276
18.685,15.616010415844379
46.197,27.473791512969015
13.567,16.55722091295449
22.004,29.91279300970535
34.266,29.491277587407467
30.221,24.476130579962458
5.4,9.536493551179625
12.03,11.41069948901202
4.254,13.048884737713866
10.579,13.377447400442414
45.71,35.801908579357715
17.144,11.11427261754243
3.934,11.983965215301533
19.789,12.66745919279607
14.516,25.09425983019108
2.959,14.56561680462696
14.046,10.793420185142518
25.723,20.649635130141093
17.059,15.595075481225672
13.288,20.126056335351148
22.916,29.74233933593631
16.269,22.86491012499413
48.091,30.431121203266375
14.04,12.129809602373005
14.898,11.877676748141596
39.209,20.74752007927351
8.694,11.882336424866246
2.96,13.804594805231853
10.618,16.39753309654973
45.433,33.524318678483354
1.911,14.605682893297221
3.514,15.462764765068464
32.477,26.410558633741044
12.194,20.04794589485367
23.174,26.22432121277586
21.904,18.35359674936932
47.507,27.31714899774592
19.172,19.960123098037364
32.515,31.307862408362542
34.585,30.926770893677766
6.007,16.703718842008435
26.797,20.92819810662182
3.298,8.599875657135762
12.065,12.75447132261681
29.912,29.200752749739355
44.468,28.55486378032936
26.097,23.047259279197675
7.792,25.002725351824623
13.468,18.952310092292905
12.53,28.665186336232072
31.917,25.813646739074187
25.942,30.41397984398338
30.851,23.727105806124587
4.426,23.456356602565705
4.33,20.663664830983166
43.926,32.075638806317585
24.597,14.274867462813576
25.961,26.956341970563297
13.318,17.150340234988374
17.235,22.140459915211512
24.21,19.075756420573292
11.408,20.808670137107512
53.227,34.052800476821844
4.576,11.953205679168656
10.579,13.50688556979672
12.651,13.394298014650747
40.951,30.585051191202876
21.254,21.193866644942332
18.417,21.184668273099927
11.784,23.214461036472652
5.533,22.794954517775967
20.674,25.668401351357346
1.977,13.416801787347508
38.364,27.856889275247504
14.04,12.2015114821254
7.643,25.192395100667156
51.997,26.52278623451989
26.182,15.946283941477766
12.432,16.1801014261325
19.603,26.085088362263875
18.946,17.49669226746503
27.74,18.055819358494727
36.425,37.82608262563635
19.16,23.26237239813488
21.413,24.18398232898783
11.227,22.214739539974357
18.62,13.491995942678912
44.576,38.49950752213334
31.761,32.261120987644794
45.668,29.886065984577268
5.148,16.24298122158867
16.257,24.69257476419156
39.823,30.863910849818122
42.491,34.365657643008646
28.526,22.936952810649053
10.556,13.814459257164605
12.717,21.041604106022902
27.441,25.11513235555295
39.138,24.672671637828977
48.41,42.70807130264657
20.634,18.400263343638205
38.977,25.74118219451539
43.689,34.61985882745982
28.31,20.80387753560754
43.689,34.84301273535122
41.988,36.507611494701685
43.712,22.39579965480006
5.439,12.893299949128027
19.789,13.584918675106378
12.626,16.53647957425273
16.034,15.708412095821256
17.129,31.1507332329635
16.534,17.101608309643964
16.508,18.638192082847382
3.39,19.29050260024296
36.231,30.36367140574357
38.504,40.2705490392364
12.651,14.0153644902652
28.77,19.901831971524608
29.464,26.311597614625757
49.856,35.20441662476097
15.159,16.89078481572304
23.215,26.897370865525502
6.495,14.848455618469115
21.695,18.141598086679082
27.998,17.95300803119775
26.572,25.912690505639443
4.903,15.874451379740451
1.793,24.222756425407045
15.029,26.875196484745445
40.951,31.044185089389135
24.192,28.127210651851257
3.754,19.66442863768336
12.862,17.10310775851435
30.676,31.55090027156075
41.136,28.122518958743363
15.112,22.856296574947287
11.318,21.781471976834077
35.661,28.559653445739283
23.946,28.41016161627746
50.246,27.035544518993614
20.706,25.72061341387387
41.988,35.39146506868299
47.703,32.12421354857092
25.804,27.346486460446776
31.497,31.521868800649475
34.414,27.605388193025618
29.86,33.06931709022116
3.07,25.75064417574812
20.868,21.61159861341791
14.967,17.525594717247106
3.934,12.000448391623314
48.81,30.29447365895939
30.705,29.704896851277375
21.695,18.098168250215732
22.563,24.679065609376458
23.425,21.27589304279117
3.176,8.9072938237837
39.531,30.35529546404923
14.965,25.949077825324217
3.201,20.805263639556866
14.091,22.05925432396405
18.478,17.196845246514233
34.901,26.510471527140385
36.622,25.675939160302427
11.132,12.82462628414657
29.686,29.74910248676521
3.426,11.214027705915237
26.725,29.37805397231438
30.333,27.65736375975216
12.437,14.08422693451586
22.504,30.700980096341763
24.562,29.655758140062552
13.468,15.977995453435296
11.683,21.320059189531847
29.043,25.24002970127827
16.37,18.592057287065366
19.329,26.39142013440809
9.23,20.42677024040081
4.621,13.184261897659464
25.503,23.221933209810555
30.779,26.221718971618383
23.273,30.689433282732185
25.809,25.279203628763366
35.661,27.6826839920303
7.703,25.995258471943725
4.576,12.009953318247746
46.724,38.39043163900902
18.244,16.887708252591484
28.511,27.97429513234767
2.913,20.51430390825036
7.768,25.251196735113517
23.623,15.870651362898123
6.461,23.47851517626275
14.04,12.587335819111239
20.868,21.648396786494832
9.76,32.231705677426156
48.48,34.51661487581783
20.868,22.429719662775533
21.138,17.01273269292245
42.506,28.650933617118447
13.56,30.140897636143357
8.653,17.24422075209065
7.393,10.528551657992814
36.71,30.535887395299028
4.063,14.629431657913829
12.626,16.759562234203763
24.268,29.300192498208038
17.156,17.717323129001343
34.953,28.308972833121516
29.758,19.152000895962317
39.893,29.81775675680631
19.447,32.80530325896572
6.603,26.057300957273597
25.862,27.707975879630848
15.371,22.472388832799375
12.06,22.838595214281476
19.233,26.249964071674682
8.372,12.663256345345317
19.021,22.59868016781551
40.229,30.087774109746718
8.709,13.414382468076097
16.359,16.297522345457438
39.579,35.82380933312165
7.455,17.83812478910837
49.591,27.96236987866985
12.902,12.033915993205529
3.133,21.305728027331767
16.482,25.69139168308634
23.142,22.499296065766824
15.901,11.923812826591911
41.927,31.170771441318056
8.524,14.965793079286993
23.89,27.758945147967683
19.233,26.302849071674682
5.753,15.227275037868074
8.998,13.080477737723045
26.043,26.0478512776217
22.215,26.33251817952752
52.478,30.06809245375141
41.097,15.009690574764706
27.776,20.56361500073643
48.411,39.804537502897894
39.911,29.963949670726237
43.659,29.52526061338334
24.399,26.7070537842633
18.685,15.413968249691955
36.566,32.02740258325487
48.41,42.80939366974614
24.159,28.57869630293283
33.801,22.50455008645633
17.786,26.89692971752744
1.942,14.123432075502569
15.213,19.791647532752975
50.22,33.743297910101404
24.376,17.860534966423835
3.879,10.07452560880541
32.169,26.716173697157327
27.439,27.42891165629308
18.035,15.699469198788004
17.39,25.328485939622556
38.546,18.776544431804293
3.169,29.20111217352233
26.925,21.153034111677876
26.984,30.98628520097181
4.57,17.602932314394447
17.23,19.075756420573292
46.5,31.446258686270177
21.689,28.024824080446304
19.021,23.900784813894962
27.441,25.790196333518463
2.389,22.463393032624637
17.433,25.835686126817226
18.325,16.439225255325546
19.788,25.772880252395122
6.128,24.28054627372275
50.22,33.743297910101404
22.811,21.073726546389768
24.656,12.219386668868186
31.493,20.521297796723278
14.201,25.956001886558447
37.295,24.761990620026733
14.341,25.71632339467756
6.379,12.914033601589061
14.085,13.999736470019698
5.711,24.164811476990813
42.284,34.61948880232819
16.226,8.669522833132806
32.386,31.10902514031006
51.254,25.289188835974485
43.689,30.487612504401422
19.38,26.181369582636293
25.678,27.035038299686157
32.515,31.307862408362542
43.452,31.655668225080696
34.094,28.504690629039622
27.407,25.155491180509504
23.645,26.690970023230847
49.856,35.006373226663015
19.233,30.212520553974755
13.34,26.649355996784085
43.202,29.473598889001924
2.773,12.320226556687398
4.756,12.198321033006252
2.707,20.967631067900523
31.22,25.919253239780637
46.507,31.136832301568084
10.355,22.572421419060703
53.227,35.12036659976098
30.664,14.696331904062975
21.77,27.197320668353786
14.576,20.994360624468133
45.691,40.70686697393356
7.73,10.523590685565987
14.085,13.999736470019698
31.398,15.89040412872172
52.501,32.002348559507176
32.29,22.32930548695143
25.3,23.710921109883106
8.014,10.175519227983377
17.087,25.941156445141218
31.625,26.90033898425639
50.306,25.278296207138027
25.942,31.016928401441614
8.078,20.346647770492908
7.668,10.754507378850503
14.616,19.19578609569976
16.206,28.474584972367737
42.77,30.962108052770724
36.733,31.59618574454682
29.04,27.85896422838467
41.353,36.69858427633195
17.795,34.719791595624045
19.233,25.410166396749755
19.815,16.720808408883997
48.319,31.76262053275749
44.589,29.844023712968898
18.718,23.56463834985026
41.782,24.857938645156054
26.004,29.44928229717774
26.952,31.844824900990485
26.614,39.228861682412884
15.504,16.75180935897307
19.162,16.15765809114909
37.058,32.280952306879136
24.376,17.767956321518326
26.456,22.16642704905444
13.2,18.551534970398844
7.122,14.490637562880256
37.841,41.297779325010175
9.269,15.940736026695177
26.403,30.064028982203673
20.813,29.08253727348999
32.515,30.975255712375148
28.121,29.891411504212666
47.583,35.37499865124634
9.23,20.504850397989024
21.622,16.345383788715345
4.105,15.67432797880659
25.48,31.702784450712173
24.373,32.04138715188951
13.817,11.187933432939309
12.702,15.425173972581128
19.781,10.232311711025634
39.893,30.403606535597437
42.506,28.473939334622333
12.608,14.212846180939568
22.504,30.700980096341763
52.107,43.744633912592974
14.775,21.102798325087168
45.687,24.7968415280164
40.671,23.246792797610464
18.98,24.155317101071642
4.789,12.294723986093743
4.742,24.642703608721998
3.508,16.09977970080044
5.992,16.604248985396637
11.904,16.090113184073424
19.469,24.375622218210374
8.464,29.358254616886594
41.712,36.9650973936397
19.815,17.96450904589325
41.208,28.882241179651828
6.196,20.69745316419957
46.01,31.264204467875242
9.682,22.111203277026735
20.756,29.31314618361385
2.381,25.234344050153187
3.232,11.686229783643972
5.866,10.762727982817196
7.768,28.423151741840055
4.498,12.972787996917987
2.734,12.25752648293175
32.209,31.346768551298478
12.987,15.263155007103235
24.76,15.563605822583954
27.346,25.28630657384909
14.56,22.069169154577676
20.477,29.056591081788653
46.197,27.18992297957034
8.709,12.667368438968701
48.953,31.882271703744863
4.016,23.707806489124717
43.72,32.07143372562396
25.804,27.078695164704094
13.031,28.709493397684405
15.738,17.79741080627496
23.978,28.1687567917689
33.946,25.245525868941524
19.815,16.830727384447904
49.856,35.258734368004205
17.691,25.53560077182928
3.37,13.825383451887507
48.953,31.959993510228383
12.651,13.61351899737717
24.399,26.630603828589543
31.457,21.96364830314212
31.537,29.675935145337068
39.893,30.301940785597438
3.053,16.67679284498558
37.661,29.307408840558697
18.325,16.44297807877432
35.447,27.654698925644034
15.65,13.462269301300658
6.603,26.16138680938073
35.065,39.38891637470578
16.705,23.040178980791396
41.136,28.267947437131212
5.935,27.67431642287489
9.23,20.54162373132236
7.885,24.08770219621392
24.554,25.838615067542737
26.546,27.80765504393184
12.957,26.53530128285459
29.418,23.024247936285114
22.464,27.056758023427818
43.796,26.306516291680918
40.345,30.75080829933641
52.134,25.969283665990176
30.755,29.915775925521785
31.274,37.90105107096701
51.343,26.624488637546946
22.435,25.370330542132166
13.288,24.18188685341389
26.059,23.339546078856458
18.685,15.594068159434123
14.085,13.988121295117407
39.073,24.695328213840572
46.5,33.28189198691999
29.801,31.85453451898175
8.904,17.337700295101094
8.462,28.073782187271245
14.56,22.069169154577676
5.809,15.417781411388617
33.118,31.969973462692504
11.793,23.388640592091686
7.357,15.638346342710934
23.738,11.63643949710132
33.395,27.561851005759184
25.665,26.968748929507356
3.819,15.78953435287492
23.174,23.956092243153037
31.948,29.742725695497775
18.299,28.482535702893898
46.5,31.57035645549263
2.899,21.200875867664728
1.865,24.00696887692477
37.934,34.37112780360092
8.829,16.222231733703197
2.63,11.674839411054533
23.951,28.9056050025959
17.655,14.502415362564545
36.46,22.66116562424923
43.297,39.43547760794969
19.329,26.39142013440809
24.41,31.23821601933267
20.674,25.611803818622796
22.992,16.55174917435381
41.615,31.241179753115087
10.82,12.493453359470509
7.419,11.368497158604162
